date,hometeam,awayteam,fthg,ftag,hs,as,hst,ast,hc,ac,match_result,result_numeric,goal_difference,total_goals,season,league,Date_x,home_form_5,home_avg_goals_scored_5,home_avg_goals_conceded_5,home_avg_gd_5,home_win_streak,home_unbeaten_streak,Date_y,away_form_5,away_avg_goals_scored_5,away_avg_goals_conceded_5,away_avg_gd_5,away_win_streak,away_unbeaten_streak,form_diff,gd_diff,win_streak_diff,form_ratio,gd_ratio,home_advantage_form,momentum_indicator
2022-03-19,Vallecano,Ath Madrid,0,1,15.0,11.0,3.0,3.0,3.0,6.0,A,2,-1,1,2022,La Liga 2021 ,2022-03-19,0.0,0.4,1.8,0.0,0,0,2022-03-19,0.0,2.0,0.6,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-03-20,Espanol,Mallorca,1,0,12.0,9.0,3.0,3.0,6.0,6.0,H,1,1,1,2022,La Liga 2021 ,2022-03-20,0.0,1.4,1.8,0.0,0,0,2022-03-20,0.0,0.8,2.4,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-03-20,Cadiz,Villarreal,1,0,16.0,3.0,7.0,1.0,6.0,3.0,H,1,1,1,2022,La Liga 2021 ,2022-03-20,0.0,0.8,0.6,0.0,0,0,2022-03-20,0.0,2.0,0.6,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-03-20,Celta,Betis,0,0,9.0,7.0,3.0,1.0,2.0,2.0,D,0,0,0,2022,La Liga 2021 ,2022-03-20,0.0,1.0,1.4,0.0,0,0,2022-03-20,0.0,1.8,1.6,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-03-20,Sevilla,Sociedad,0,0,10.0,13.0,0.0,2.0,7.0,3.0,D,0,0,0,2022,La Liga 2021 ,2022-03-20,0.0,1.2,0.6,0.0,0,0,2022-03-20,0.0,1.0,1.6,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-03-20,Real Madrid,Barcelona,0,4,14.0,18.0,4.0,10.0,4.0,3.0,A,2,-4,4,2022,La Liga 2021 ,2022-03-20,0.0,2.2,0.2,0.0,0,0,2022-03-20,0.0,3.2,0.8,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-04-02,Getafe,Mallorca,1,0,16.0,7.0,3.0,1.0,5.0,1.0,H,1,1,1,2022,La Liga 2021 ,2022-04-02,0.0,0.8,1.2,0.0,0,0,2022-04-02,0.0,0.6,2.2,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-04-02,Levante,Villarreal,2,0,13.0,13.0,4.0,2.0,1.0,8.0,H,1,2,2,2022,La Liga 2021 ,2022-04-02,0.0,1.4,1.6,0.0,0,0,2022-04-02,0.0,2.0,0.8,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-04-02,Celta,Real Madrid,1,2,10.0,12.0,4.0,6.0,9.0,3.0,A,2,-1,3,2022,La Liga 2021 ,2022-04-02,0.0,1.0,1.4,0.0,0,0,2022-04-02,0.0,2.2,1.0,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-04-02,Ath Madrid,Alaves,4,1,14.0,7.0,8.0,1.0,8.0,2.0,H,1,3,5,2022,La Liga 2021 ,2022-04-02,0.0,2.2,0.4,0.0,0,0,2022-04-02,0.0,0.8,1.8,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-04-03,Ath Bilbao,Elche,2,1,16.0,6.0,6.0,2.0,7.0,4.0,H,1,1,3,2022,La Liga 2021 ,2022-04-03,0.0,1.6,1.4,0.0,0,0,2022-04-03,0.0,0.8,1.4,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-04-03,Betis,Osasuna,4,1,24.0,10.0,8.0,3.0,11.0,7.0,H,1,3,5,2022,La Liga 2021 ,2022-04-03,0.0,1.0,1.2,0.0,0,0,2022-04-03,0.0,0.8,1.8,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-04-03,Granada,Vallecano,2,2,17.0,10.0,9.0,4.0,5.0,4.0,D,0,0,4,2022,La Liga 2021 ,2022-04-03,0.0,1.0,2.0,0.0,0,0,2022-04-03,0.0,0.4,1.4,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-04-03,Valencia,Cadiz,0,0,5.0,4.0,1.0,3.0,4.0,3.0,D,0,0,0,2022,La Liga 2021 ,2022-04-03,0.0,1.2,1.0,0.0,0,0,2022-04-03,0.0,1.0,0.6,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-04-03,Barcelona,Sevilla,1,0,19.0,8.0,6.0,3.0,9.0,2.0,H,1,1,1,2022,La Liga 2021 ,2022-04-03,0.0,3.6,0.4,0.0,0,0,2022-04-03,0.0,0.8,0.6,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-04-04,Sociedad,Espanol,1,0,17.0,8.0,6.0,2.0,6.0,0.0,H,1,1,1,2022,La Liga 2021 ,2022-04-04,0.0,1.0,0.8,0.0,0,0,2022-04-04,0.0,1.2,1.4,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-04-08,Sevilla,Granada,4,2,16.0,15.0,8.0,5.0,14.0,3.0,H,1,2,6,2022,La Liga 2021 ,2022-04-08,0.0,0.6,0.6,0.0,0,0,2022-04-08,0.0,1.2,1.6,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-04-09,Cadiz,Betis,1,2,10.0,10.0,4.0,3.0,8.0,4.0,A,2,-1,3,2022,La Liga 2021 ,2022-04-09,0.0,0.8,0.4,0.0,0,0,2022-04-09,0.0,1.4,1.2,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-04-09,Mallorca,Ath Madrid,1,0,10.0,9.0,3.0,1.0,1.0,6.0,H,1,1,1,2022,La Liga 2021 ,2022-04-09,0.0,0.6,2.2,0.0,0,0,2022-04-09,0.0,2.4,0.6,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-04-09,Villarreal,Ath Bilbao,1,1,11.0,12.0,5.0,6.0,7.0,2.0,D,0,0,2,2022,La Liga 2021 ,2022-04-09,0.0,1.2,1.0,0.0,0,0,2022-04-09,0.0,1.2,1.6,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-04-09,Real Madrid,Getafe,2,0,26.0,8.0,8.0,0.0,10.0,2.0,H,1,2,2,2022,La Liga 2021 ,2022-04-09,0.0,2.0,1.2,0.0,0,0,2022-04-09,0.0,0.8,1.0,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-04-10,Osasuna,Alaves,1,0,15.0,8.0,4.0,2.0,7.0,3.0,H,1,1,1,2022,La Liga 2021 ,2022-04-10,0.0,1.0,2.0,0.0,0,0,2022-04-10,0.0,1.0,2.0,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-04-10,Espanol,Celta,1,0,11.0,10.0,2.0,5.0,2.0,3.0,H,1,1,1,2022,La Liga 2021 ,2022-04-10,0.0,1.0,1.4,0.0,0,0,2022-04-10,0.0,1.0,1.6,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-04-10,Elche,Sociedad,1,2,10.0,17.0,1.0,6.0,8.0,9.0,A,2,-1,3,2022,La Liga 2021 ,2022-04-10,0.0,0.6,1.6,0.0,0,0,2022-04-10,0.0,1.0,0.8,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-04-10,Levante,Barcelona,2,3,11.0,14.0,6.0,7.0,4.0,3.0,A,2,-1,5,2022,La Liga 2021 ,2022-04-10,0.0,1.6,1.4,0.0,0,0,2022-04-10,0.0,3.0,0.2,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-04-11,Vallecano,Valencia,1,1,11.0,6.0,4.0,2.0,5.0,4.0,D,0,0,2,2022,La Liga 2021 ,2022-04-11,0.0,0.6,1.4,0.0,0,0,2022-04-11,0.0,1.0,0.2,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-04-15,Sociedad,Betis,0,0,9.0,9.0,2.0,2.0,8.0,1.0,D,0,0,0,2022,La Liga 2021 ,2022-04-15,0.0,1.0,1.0,0.0,0,0,2022-04-15,0.0,1.6,1.0,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-04-16,Elche,Mallorca,3,0,6.0,13.0,2.0,2.0,2.0,1.0,H,1,3,3,2022,La Liga 2021 ,2022-04-16,0.0,0.8,1.4,0.0,0,0,2022-04-16,0.0,0.8,1.8,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-04-16,Alaves,Vallecano,1,0,11.0,20.0,5.0,3.0,2.0,12.0,H,1,1,1,2022,La Liga 2021 ,2022-04-16,0.0,0.6,1.8,0.0,0,0,2022-04-16,0.0,0.8,1.4,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-04-16,Valencia,Osasuna,1,2,11.0,9.0,4.0,3.0,9.0,5.0,A,2,-1,3,2022,La Liga 2021 ,2022-04-16,0.0,1.0,0.4,0.0,0,0,2022-04-16,0.0,1.2,1.8,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-04-16,Getafe,Villarreal,1,2,12.0,11.0,5.0,6.0,6.0,6.0,A,2,-1,3,2022,La Liga 2021 ,2022-04-16,0.0,0.4,1.0,0.0,0,0,2022-04-16,0.0,0.4,1.0,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-04-17,Granada,Levante,1,4,16.0,17.0,4.0,8.0,13.0,2.0,A,2,-3,5,2022,La Liga 2021 ,2022-04-17,0.0,1.6,2.4,0.0,0,0,2022-04-17,0.0,1.4,2.0,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-04-17,Ath Madrid,Espanol,2,1,10.0,11.0,3.0,5.0,6.0,3.0,H,1,1,3,2022,La Liga 2021 ,2022-04-17,0.0,2.0,0.8,0.0,0,0,2022-04-17,0.0,1.0,0.4,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-04-17,Ath Bilbao,Celta,0,2,10.0,6.0,2.0,4.0,5.0,4.0,A,2,-2,2,2022,La Liga 2021 ,2022-04-17,0.0,1.4,1.0,0.0,0,0,2022-04-17,0.0,1.0,1.4,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-04-17,Sevilla,Real Madrid,2,3,7.0,15.0,2.0,6.0,0.0,3.0,A,2,-1,5,2022,La Liga 2021 ,2022-04-17,0.0,1.0,0.8,0.0,0,0,2022-04-17,0.0,2.2,1.2,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-04-18,Barcelona,Cadiz,0,1,18.0,6.0,6.0,4.0,8.0,1.0,A,2,-1,1,2022,La Liga 2021 ,2022-04-18,0.0,2.8,0.6,0.0,0,0,2022-04-18,0.0,1.0,0.8,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-04-19,Mallorca,Alaves,2,1,5.0,12.0,3.0,4.0,0.0,6.0,H,1,1,3,2022,La Liga 2021 ,2022-04-19,0.0,0.2,1.6,0.0,0,0,2022-04-19,0.0,0.8,1.8,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-04-19,Betis,Elche,0,1,18.0,9.0,3.0,1.0,2.0,3.0,A,2,-1,1,2022,La Liga 2021 ,2022-04-19,0.0,1.4,0.4,0.0,0,0,2022-04-19,0.0,1.2,1.0,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-04-19,Villarreal,Valencia,2,0,12.0,5.0,5.0,1.0,3.0,2.0,H,1,2,2,2022,La Liga 2021 ,2022-04-19,0.0,0.8,1.0,0.0,0,0,2022-04-19,0.0,0.6,0.6,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-04-20,Ath Madrid,Granada,0,0,22.0,7.0,1.0,2.0,11.0,1.0,D,0,0,0,2022,La Liga 2021 ,2022-04-20,0.0,1.8,0.8,0.0,0,0,2022-04-20,0.0,1.6,2.6,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-04-20,Celta,Getafe,0,2,9.0,6.0,2.0,3.0,2.0,1.0,A,2,-2,2,2022,La Liga 2021 ,2022-04-20,0.0,0.6,0.8,0.0,0,0,2022-04-20,0.0,0.6,1.0,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-04-20,Osasuna,Real Madrid,1,3,12.0,23.0,3.0,11.0,3.0,4.0,A,2,-2,4,2022,La Liga 2021 ,2022-04-20,0.0,1.4,2.0,0.0,0,0,2022-04-20,0.0,2.0,1.4,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-04-21,Espanol,Vallecano,0,1,6.0,13.0,2.0,2.0,3.0,10.0,A,2,-1,1,2022,La Liga 2021 ,2022-04-21,0.0,0.8,0.8,0.0,0,0,2022-04-21,0.0,0.8,1.2,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-04-21,Levante,Sevilla,2,3,15.0,13.0,6.0,6.0,10.0,4.0,A,2,-1,5,2022,La Liga 2021 ,2022-04-21,0.0,2.0,1.6,0.0,0,0,2022-04-21,0.0,1.4,1.4,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-04-21,Cadiz,Ath Bilbao,2,3,27.0,9.0,8.0,7.0,4.0,1.0,A,2,-1,5,2022,La Liga 2021 ,2022-04-21,0.0,0.8,0.8,0.0,0,0,2022-04-21,0.0,0.8,1.2,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-04-21,Sociedad,Barcelona,0,1,8.0,11.0,5.0,1.0,5.0,3.0,A,2,-1,1,2022,La Liga 2021 ,2022-04-21,0.0,0.8,0.2,0.0,0,0,2022-04-21,0.0,2.4,0.6,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-04-24,Barcelona,Vallecano,0,1,18.0,3.0,5.0,1.0,9.0,1.0,A,2,-1,1,2022,La Liga 2021 ,2022-04-24,0.0,1.8,0.6,0.0,0,0,2022-04-24,0.0,0.8,1.0,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-04-29,Sevilla,Cadiz,1,1,11.0,10.0,6.0,4.0,5.0,6.0,D,0,0,2,2022,La Liga 2021 ,2022-04-29,0.0,1.8,1.6,0.0,0,0,2022-04-29,0.0,1.0,1.0,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-04-30,Alaves,Villarreal,2,1,11.0,16.0,5.0,6.0,5.0,8.0,H,1,1,3,2022,La Liga 2021 ,2022-04-30,0.0,1.0,2.0,0.0,0,0,2022-04-30,0.0,1.0,1.0,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-04-30,Real Madrid,Espanol,4,0,11.0,20.0,5.0,6.0,6.0,8.0,H,1,4,4,2022,La Liga 2021 ,2022-04-30,0.0,2.0,1.6,0.0,0,0,2022-04-30,0.0,0.6,0.8,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-04-30,Valencia,Levante,1,1,6.0,24.0,1.0,6.0,1.0,7.0,D,0,0,2,2022,La Liga 2021 ,2022-04-30,0.0,0.6,1.0,0.0,0,0,2022-04-30,0.0,2.2,2.0,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-04-30,Ath Bilbao,Ath Madrid,2,0,11.0,9.0,4.0,3.0,5.0,3.0,H,1,2,2,2022,La Liga 2021 ,2022-04-30,0.0,1.4,1.4,0.0,0,0,2022-04-30,0.0,1.4,0.6,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-05-01,Elche,Osasuna,1,1,11.0,9.0,4.0,3.0,7.0,4.0,D,0,0,2,2022,La Liga 2021 ,2022-05-01,0.0,1.2,1.0,0.0,0,0,2022-05-01,0.0,1.6,1.8,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-05-01,Granada,Celta,1,1,15.0,13.0,6.0,6.0,5.0,4.0,D,0,0,2,2022,La Liga 2021 ,2022-05-01,0.0,1.6,2.4,0.0,0,0,2022-05-01,0.0,0.6,1.0,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-05-01,Vallecano,Sociedad,1,1,13.0,8.0,7.0,3.0,8.0,5.0,D,0,0,2,2022,La Liga 2021 ,2022-05-01,0.0,1.0,0.8,0.0,0,0,2022-05-01,0.0,0.6,0.4,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-05-01,Barcelona,Mallorca,2,1,17.0,6.0,5.0,2.0,5.0,2.0,H,1,1,3,2022,La Liga 2021 ,2022-05-01,0.0,1.0,0.8,0.0,0,0,2022-05-01,0.0,0.6,1.2,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-05-02,Getafe,Betis,0,0,13.0,9.0,2.0,4.0,2.0,4.0,D,0,0,0,2022,La Liga 2021 ,2022-05-02,0.0,1.0,1.0,0.0,0,0,2022-05-02,0.0,1.2,0.6,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-05-06,Levante,Sociedad,2,1,16.0,21.0,7.0,6.0,7.0,6.0,H,1,1,3,2022,La Liga 2021 ,2022-05-06,0.0,2.2,1.6,0.0,0,0,2022-05-06,0.0,0.8,0.6,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-05-07,Mallorca,Granada,2,6,18.0,14.0,8.0,7.0,5.0,5.0,A,2,-4,8,2022,La Liga 2021 ,2022-05-07,0.0,0.8,1.4,0.0,0,0,2022-05-07,0.0,1.2,2.2,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-05-07,Ath Bilbao,Valencia,0,0,10.0,4.0,5.0,1.0,4.0,2.0,D,0,0,0,2022,La Liga 2021 ,2022-05-07,0.0,1.6,1.2,0.0,0,0,2022-05-07,0.0,0.6,1.2,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-05-07,Cadiz,Elche,3,0,17.0,4.0,7.0,2.0,8.0,1.0,H,1,3,3,2022,La Liga 2021 ,2022-05-07,0.0,1.0,1.2,0.0,0,0,2022-05-07,0.0,1.4,1.0,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-05-07,Celta,Alaves,4,0,15.0,3.0,7.0,1.0,7.0,1.0,H,1,4,4,2022,La Liga 2021 ,2022-05-07,0.0,0.8,1.2,0.0,0,0,2022-05-07,0.0,1.0,1.6,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-05-07,Betis,Barcelona,1,2,14.0,11.0,5.0,5.0,4.0,8.0,A,2,-1,3,2022,La Liga 2021 ,2022-05-07,0.0,1.2,0.6,0.0,0,0,2022-05-07,0.0,1.2,1.0,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-05-08,Getafe,Vallecano,0,0,12.0,12.0,6.0,1.0,4.0,5.0,D,0,0,0,2022,La Liga 2021 ,2022-05-08,0.0,0.8,0.8,0.0,0,0,2022-05-08,0.0,0.8,0.6,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-05-08,Villarreal,Sevilla,1,1,14.0,7.0,6.0,2.0,4.0,2.0,D,0,0,2,2022,La Liga 2021 ,2022-05-08,0.0,1.2,1.2,0.0,0,0,2022-05-08,0.0,2.0,1.8,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-05-08,Espanol,Osasuna,1,1,12.0,12.0,3.0,5.0,6.0,6.0,D,0,0,2,2022,La Liga 2021 ,2022-05-08,0.0,0.4,1.6,0.0,0,0,2022-05-08,0.0,1.2,1.8,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-05-08,Ath Madrid,Real Madrid,1,0,16.0,15.0,2.0,6.0,4.0,6.0,H,1,1,1,2022,La Liga 2021 ,2022-05-08,0.0,1.2,1.0,0.0,0,0,2022-05-08,0.0,2.8,0.8,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-05-10,Valencia,Betis,0,3,19.0,9.0,5.0,5.0,7.0,3.0,A,2,-3,3,2022,La Liga 2021 ,2022-05-10,0.0,0.6,1.2,0.0,0,0,2022-05-10,0.0,0.6,0.8,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-05-10,Granada,Ath Bilbao,1,0,12.0,8.0,2.0,1.0,2.0,7.0,H,1,1,1,2022,La Liga 2021 ,2022-05-10,0.0,2.0,2.2,0.0,0,0,2022-05-10,0.0,1.2,1.0,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-05-10,Barcelona,Celta,3,1,10.0,13.0,4.0,5.0,2.0,8.0,H,1,2,4,2022,La Liga 2021 ,2022-05-10,0.0,1.0,0.8,0.0,0,0,2022-05-10,0.0,1.4,0.8,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-05-11,Alaves,Espanol,2,1,27.0,5.0,9.0,3.0,12.0,3.0,H,1,1,3,2022,La Liga 2021 ,2022-05-11,0.0,0.8,1.6,0.0,0,0,2022-05-11,0.0,0.6,1.6,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-05-11,Osasuna,Getafe,1,1,12.0,6.0,1.0,0.0,7.0,2.0,D,0,0,2,2022,La Liga 2021 ,2022-05-11,0.0,1.2,1.2,0.0,0,0,2022-05-11,0.0,0.6,0.8,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-05-11,Sevilla,Mallorca,0,0,18.0,10.0,4.0,2.0,6.0,3.0,D,0,0,0,2022,La Liga 2021 ,2022-05-11,0.0,2.2,1.8,0.0,0,0,2022-05-11,0.0,1.2,2.4,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-05-11,Elche,Ath Madrid,0,2,9.0,11.0,0.0,6.0,6.0,3.0,A,2,-2,2,2022,La Liga 2021 ,2022-05-11,0.0,1.2,1.2,0.0,0,0,2022-05-11,0.0,0.6,0.8,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-05-12,Sociedad,Cadiz,3,0,13.0,14.0,7.0,1.0,2.0,12.0,H,1,3,3,2022,La Liga 2021 ,2022-05-12,0.0,0.8,1.0,0.0,0,0,2022-05-12,0.0,1.6,1.2,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-05-12,Vallecano,Villarreal,1,5,17.0,11.0,3.0,8.0,9.0,3.0,A,2,-4,6,2022,La Liga 2021 ,2022-05-12,0.0,0.6,0.4,0.0,0,0,2022-05-12,0.0,1.4,1.0,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-05-12,Real Madrid,Levante,6,0,27.0,16.0,16.0,1.0,6.0,6.0,H,1,6,6,2022,La Liga 2021 ,2022-05-12,0.0,2.4,0.8,0.0,0,0,2022-05-12,0.0,2.2,1.8,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-05-14,Espanol,Valencia,1,1,5.0,18.0,3.0,5.0,2.0,3.0,D,0,0,2,2022,La Liga 2021 ,2022-05-14,0.0,0.6,2.0,0.0,0,0,2022-05-14,0.0,0.4,1.6,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-05-15,Ath Bilbao,Osasuna,2,0,14.0,8.0,8.0,1.0,10.0,6.0,H,1,2,2,2022,La Liga 2021 ,2022-05-15,0.0,1.0,1.0,0.0,0,0,2022-05-15,0.0,1.2,1.4,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-05-15,Ath Madrid,Sevilla,1,1,12.0,8.0,3.0,4.0,4.0,5.0,D,0,0,2,2022,La Liga 2021 ,2022-05-15,0.0,1.0,0.6,0.0,0,0,2022-05-15,0.0,1.4,1.4,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-05-15,Betis,Granada,2,0,11.0,14.0,4.0,4.0,4.0,9.0,H,1,2,2,2022,La Liga 2021 ,2022-05-15,0.0,0.8,0.6,0.0,0,0,2022-05-15,0.0,1.8,1.4,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-05-15,Cadiz,Real Madrid,1,1,21.0,16.0,7.0,7.0,10.0,2.0,D,0,0,2,2022,La Liga 2021 ,2022-05-15,0.0,1.4,1.4,0.0,0,0,2022-05-15,0.0,3.2,0.8,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-05-15,Celta,Elche,1,0,14.0,10.0,5.0,1.0,7.0,5.0,H,1,1,1,2022,La Liga 2021 ,2022-05-15,0.0,1.6,1.2,0.0,0,0,2022-05-15,0.0,1.0,1.2,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-05-15,Getafe,Barcelona,0,0,9.0,5.0,3.0,1.0,5.0,5.0,D,0,0,0,2022,La Liga 2021 ,2022-05-15,0.0,0.8,0.6,0.0,0,0,2022-05-15,0.0,1.6,0.8,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-05-15,Levante,Alaves,3,1,15.0,6.0,5.0,2.0,3.0,4.0,H,1,2,4,2022,La Liga 2021 ,2022-05-15,0.0,1.8,2.4,0.0,0,0,2022-05-15,0.0,1.2,1.6,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-05-15,Mallorca,Vallecano,2,1,12.0,11.0,5.0,4.0,5.0,3.0,H,1,1,3,2022,La Liga 2021 ,2022-05-15,0.0,1.0,2.4,0.0,0,0,2022-05-15,0.0,0.8,1.2,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-05-15,Villarreal,Sociedad,1,2,10.0,11.0,4.0,6.0,4.0,3.0,A,2,-1,3,2022,La Liga 2021 ,2022-05-15,0.0,2.2,1.0,0.0,0,0,2022-05-15,0.0,1.0,0.8,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-05-20,Real Madrid,Betis,0,0,17.0,11.0,3.0,2.0,8.0,5.0,D,0,0,0,2022,La Liga 2021 ,2022-05-20,0.0,2.8,0.6,0.0,0,0,2022-05-20,0.0,1.2,0.6,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-05-20,Vallecano,Levante,2,4,19.0,14.0,8.0,7.0,7.0,3.0,A,2,-2,6,2022,La Liga 2021 ,2022-05-20,0.0,0.8,1.6,0.0,0,0,2022-05-20,0.0,1.6,2.4,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-05-21,Valencia,Celta,2,0,10.0,9.0,3.0,3.0,3.0,3.0,H,1,2,2,2022,La Liga 2021 ,2022-05-21,0.0,0.4,1.4,0.0,0,0,2022-05-21,0.0,1.4,1.2,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-05-22,Elche,Getafe,3,1,19.0,7.0,9.0,2.0,8.0,3.0,H,1,2,4,2022,La Liga 2021 ,2022-05-22,0.0,0.4,1.4,0.0,0,0,2022-05-22,0.0,0.6,0.2,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-05-22,Alaves,Cadiz,0,1,9.0,13.0,2.0,6.0,4.0,4.0,A,2,-1,1,2022,La Liga 2021 ,2022-05-22,0.0,1.2,2.2,0.0,0,0,2022-05-22,0.0,1.4,1.6,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2022-05-22,Granada,Espanol,0,0,15.0,10.0,5.0,5.0,7.0,3.0,D,0,0,0,2022,La Liga 2021 ,2022-05-22,0.0,1.6,1.0,0.0,0,0,2022-05-22,0.0,0.6,1.8,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
